mergeCommitID, isConflicting, listLeftCommits, listRightCommits, leftFiles, rightFiles
b183e4f656e21a62aa2395df03a7def1c51f72f8,true,8fa3d3d8ae85aef0d51cdbb1eff27cb219e94f4f@@1c70f042616974b604101dfcacf8304fb6b924f0@@ebb4531a33ae41480277da093f96899885b32dc8@@2ae8bff1748de07d3f066ff2cc58b9cedabb959c@@ec140d0ccb6da7934e74374c1b97c99c206d88a5@@516cf45c80af9ea16922f1781ee576fbeb27927c@@47feb6d9e0f72040c4e4b291d2b28b53656d34b0@@36154472c1df7a4bbd55b0d3ba1e8b2252896d4c@@5069d9ac27ccff015d974708d4cb55368e7c8dff@@0ebc8bb46a693987f585a77f95899291a45b4879@@b152ca644487bc50064e329874211c9d91548055@@8056465fb47cf97f81ef8ced16b304c73923000f@@805200a5e28a4cb0cd1b6824cd266ae0f07bda84@@83e6671f49def1d3bdccecbfc7c80dca4c3d1d6c@@41988762451ef93baa0af8aee9aea2d8f7dc32be@@525b1c984bbae1da445e19247efde8798289f9df@@3ee344e6bca8650f7cdc0a5685941653e38c3119@@895a060a4cc6ef09ab1a99ddfb7654c327996b48@@4912be24dfc5950d985fd728dbbb949d30fade47@@e1f7d0f425c25781e301da272da26bc9952136c5@@273eda0381cca0484908c50211d3126a9da1aa4a@@bc56d0ae606357510d646bd3c76bc3628e374f00@@2693981e87c1004f671e431ee370d2577c00472e@@7d931e635bee2852fa1ee048eb40f2edb3dec84d@@139190ad80154969dd9b84f56a331aa5984a9419@@b4fd404e2fd6529510c816464789102e389be0f9@@f140c41dd0c8a75e553fabf90220bfd99a123c1f@@9453b05c05e72990221abb8badf6cc2bd08e1244@@c2746271b98dc0952e6d1eafa42b541a7fbd37cd@@,5170a8bcb65694b743edbf908676eac47c6ec7f9@@290e5a111b92144e860245ab689dd0e3e3226f8d@@7ea77446d5ad58396edb391b907816f1220ba228@@d4718b3d6015bc1a62848684fabf1813df5abea3@@727faaeeba3fa4e94828c0955fedec89062b17a9@@639d884c706d23d9a0a8b9bc6f81a6ea8d07def2@@b90036ccb72ce7227d4036c9c04cad0d284d96b9@@,[.travis.yml@ README.md@ app/build.gradle@ app/src/main/AndroidManifest.xml@ app/src/main/java/com/naman14/timber/MusicService.java@ app/src/main/java/com/naman14/timber/activities/DonateActivity.java@ app/src/main/java/com/naman14/timber/activities/MainActivity.java@ app/src/main/java/com/naman14/timber/adapters/AlbumSongsAdapter.java@ app/src/main/java/com/naman14/timber/adapters/ArtistSongAdapter.java@ app/src/main/java/com/naman14/timber/adapters/BaseQueueAdapter.java@ app/src/main/java/com/naman14/timber/adapters/FolderAdapter.java@ app/src/main/java/com/naman14/timber/adapters/SlidingQueueAdapter.java@ app/src/main/java/com/naman14/timber/adapters/SongsListAdapter.java@ app/src/main/java/com/naman14/timber/adapters/Timber4QueueAdapter.java@ app/src/main/java/com/naman14/timber/dataloaders/FolderLoader.java@ app/src/main/java/com/naman14/timber/dataloaders/QueueLoader.java@ app/src/main/java/com/naman14/timber/dataloaders/SongLoader.java@ app/src/main/java/com/naman14/timber/dialogs/StorageSelectDialog.java@ app/src/main/java/com/naman14/timber/fragments/FoldersFragment.java@ app/src/main/java/com/naman14/timber/fragments/SettingsFragment.java@ app/src/main/java/com/naman14/timber/nowplaying/BaseNowplayingFragment.java@ app/src/main/java/com/naman14/timber/nowplaying/Timber4.java@ app/src/main/java/com/naman14/timber/nowplaying/Timber5.java@ app/src/main/java/com/naman14/timber/nowplaying/Timber6.java@ app/src/main/java/com/naman14/timber/subfragments/StyleSelectorFragment.java@ app/src/main/java/com/naman14/timber/subfragments/SubStyleSelectorFragment.java@ app/src/main/java/com/naman14/timber/utils/Constants.java@ app/src/main/java/com/naman14/timber/utils/NavigationUtils.java@ app/src/main/java/com/naman14/timber/utils/PreferencesUtility.java@ app/src/main/java/com/naman14/timber/utils/TimberUtils.java@ app/src/main/java/com/naman14/timber/widgets/desktop/BaseWidget.java@ app/src/main/java/com/naman14/timber/widgets/desktop/SmallWidget.java@ app/src/main/java/com/naman14/timber/widgets/desktop/StandardWidget.java@ app/src/main/res/drawable-hdpi/ic_lock_outline_white_24dp.png@ app/src/main/res/drawable-mdpi/ic_lock_outline_white_24dp.png@ app/src/main/res/drawable-nodpi/timber_5_nowplaying_x.png@ app/src/main/res/drawable-nodpi/timber_6_nowplaying_x.png@ app/src/main/res/drawable-xhdpi/ic_lock_outline_white_24dp.png@ app/src/main/res/drawable-xxhdpi/ic_lock_outline_white_24dp.png@ app/src/main/res/drawable-xxxhdpi/ic_lock_outline_white_24dp.png@ app/src/main/res/layout/activity_donate.xml@ app/src/main/res/layout/fragment_style_selector_pager.xml@ app/src/main/res/layout/fragment_timber4.xml@ app/src/main/res/layout/fragment_timber5.xml@ app/src/main/res/layout/fragment_timber6.xml@ app/src/main/res/layout/item_donate_product.xml@ app/src/main/res/layout/item_queue_timber4_bottom.xml@ app/src/main/res/layout/item_song_sliding_queue.xml@ app/src/main/res/menu/drawer_view.xml@ app/src/main/res/menu/menu_folders.xml@ app/src/main/res/menu/popup_song.xml@ app/src/main/res/values-es/strings.xml@ app/src/main/res/values-id/strings.xml@ app/src/main/res/values-tr/strings.xml@ app/src/main/res/values/strings.xml@ app/src/main/res/xml/preferences.xml@ build.gradle@ gradle/wrapper/gradle-wrapper.properties@ graphics/Screenshot_2015-08-05-14-23-03.png@ graphics/Screenshot_2015-08-16-20-38-46.png@ graphics/Screenshot_2015-08-29-22-44-26.png@ graphics/Screenshot_2015-08-31-11-50-50.png@ graphics/Screenshot_2015-08-31-11-52-50.png@ graphics/Screenshot_2015-09-18-12-33-27.png@ graphics/screen1.png@ graphics/screen2.png@ graphics/screen3.png@ graphics/screen4.png@ graphics/screen5.png@ graphics/screen6.png@ graphics/screen7.png],[app/src/main/aidl/com/naman14/timber/ITimberService.aidl@ app/src/main/java/com/naman14/timber/MusicPlayer.java@ app/src/main/java/com/naman14/timber/MusicService.java@ app/src/main/java/com/naman14/timber/TimberApp.java@ app/src/main/java/com/naman14/timber/dialogs/LastFmLoginDialog.java@ app/src/main/java/com/naman14/timber/fragments/SettingsFragment.java@ app/src/main/java/com/naman14/timber/lastfmapi/LastFmClient.java@ app/src/main/java/com/naman14/timber/lastfmapi/LastFmUserRestService.java@ app/src/main/java/com/naman14/timber/lastfmapi/RestServiceFactory.java@ app/src/main/java/com/naman14/timber/lastfmapi/models/LastfmUserSession.java@ app/src/main/java/com/naman14/timber/lastfmapi/models/ScrobbleQuery.java@ app/src/main/java/com/naman14/timber/nowplaying/BaseNowplayingFragment.java@ app/src/main/java/com/naman14/timber/subfragments/QuickControlsFragment.java@ app/src/main/java/com/naman14/timber/utils/PreferencesUtility.java@ app/src/main/res/values-de/strings.xml@ app/src/main/res/values/strings.xml@ app/src/main/res/xml/preferences.xml]
c1bb6d9f9f758cfd91c9b64c7b02d959f181637f,false,d16aa3f027a246dfde18f6784f251d104fe1d447@@1e11c7b535d134ef9c0e6430ffb153361a9ced3f@@6e5978aeb545f805aead9950f659f9a6c1dd562f@@c7b71b0e5d1f2ff65d49553eafe052733b849b60@@c9dc7a7b6f12bb02fa52bcc95f8624a473b0246d@@62efb8640158aa951dba607ae7660953c0258202@@,f10acb0384123f230a9df4658b4317dc81031285@@,[app/src/main/res/layout/fragment_style_selector_pager.xml@ app/src/main/res/layout/layout_about_dialog.xml@ app/src/main/res/menu/menu_search.xml@ app/src/main/res/values-de/strings.xml@ app/src/main/res/values/strings.xml],[app/src/main/java/com/naman14/timber/fragments/QueueFragment.java@ app/src/main/java/com/naman14/timber/nowplaying/BaseNowplayingFragment.java@ app/src/main/java/com/naman14/timber/nowplaying/Timber3.java@ app/src/main/java/com/naman14/timber/slidinguppanel/SlidingUpPanelLayout.java@ app/src/main/java/com/naman14/timber/subfragments/QuickControlsFragment.java@ app/src/main/java/com/naman14/timber/transition/PlayTransition.java@ app/src/main/java/com/naman14/timber/utils/ImageUtils.java@ app/src/main/java/com/naman14/timber/utils/TimberUtils.java@ app/src/main/java/com/naman14/timber/widgets/CircleImageView.java@ app/src/main/java/com/naman14/timber/widgets/DragSortRecycler.java@ app/src/main/java/com/naman14/timber/widgets/FastScroller.java]
f9d9f7ff83be290a7f2d3a8843109f05de62a9fa,true,ac2cf6f14559dc044028c00aef0b5e2e45c280e8@@e82108f080ef90f9365bcd4c5ca6c9dfe19341fe@@5594d493bcab343926813d46f32c0927527c955b@@e54d4121907739e92cce3a8c3b206664f5929f90@@1906f469559cb8c3a846e381d99542c24d9e9d03@@e42935dc429d05346bc439a9af1bba8af8a1a073@@b18f351459ea78fcd9cb97498ab6ab7a7247d308@@4d7b9e976cf3bf86e11e3c3db3e1ab6b7da0827c@@63b903c10340ce3457adf4bd2c2823b712373b06@@17179c640d1686bede22b876b3751afaf06ec599@@9049017d46f52d93f91e8cbd4fa2b2b47a29b3b5@@6051174056390423267991b46b8ce03c9098892f@@b82de3efd78994c9b133815725f63be984af8348@@c19fdec2fb3da8d23730cf498db86729990775a1@@771429b77f748bafd4d58c2b80a664d1f86bc920@@eee631b8ded15a354342795bb482dd1787980206@@e50c53a8f7fed9c15b544daa946346dd954d34a2@@57668194621dd1d044877da384d57691e37e3ab4@@13abe0332e8425aeb6eda2aca6c87409736c9c39@@77baad946cf149d1c416086cff75b7d0973aae58@@d2b0c960b11d193c3da873fcb5a07118a4af911c@@3aff0b01860c9966433f4234e03d53db31774207@@8de6faa337df034581f6da43046ef1d73e78d9e5@@4921d78e70314c782ce8b3bdbfc01d97d9cca9a4@@f3747dd5b66651b75c51142f07ac750c3d2a98fc@@,f3c4d8d73d1d812d231eba615063f2a95947b50c@@77c242ef8b2631979a3973af3d7b1dfae185ae7c@@e5de3cec568ec212e6fcc3d2ea08d8fe8eb7d252@@7fe2ba2b7073c947e35c3c99dc66220fea201d0c@@1478b6a1e6ee97dd7f96f8dc726daf6c28d90084@@,[.gitignore@ .travis.yml@ app/build.gradle@ app/src/main/AndroidManifest.xml@ app/src/main/ic_launcher-web.png@ app/src/main/java/com/naman14/timber/MusicPlayer.java@ app/src/main/java/com/naman14/timber/TimberApp.java@ app/src/main/java/com/naman14/timber/activities/DonateActivity.java@ app/src/main/java/com/naman14/timber/activities/MainActivity.java@ app/src/main/java/com/naman14/timber/activities/PlaylistDetailActivity.java@ app/src/main/java/com/naman14/timber/adapters/AlbumSongsAdapter.java@ app/src/main/java/com/naman14/timber/adapters/ArtistSongAdapter.java@ app/src/main/java/com/naman14/timber/adapters/BaseQueueAdapter.java@ app/src/main/java/com/naman14/timber/adapters/PlayingQueueAdapter.java@ app/src/main/java/com/naman14/timber/adapters/PlaylistAdapter.java@ app/src/main/java/com/naman14/timber/adapters/SongsListAdapter.java@ app/src/main/java/com/naman14/timber/dataloaders/LastAddedLoader.java@ app/src/main/java/com/naman14/timber/dataloaders/PlaylistLoader.java@ app/src/main/java/com/naman14/timber/fragments/PlaylistFragment.java@ app/src/main/java/com/naman14/timber/fragments/SongsFragment.java@ app/src/main/java/com/naman14/timber/subfragments/PlaylistPagerFragment.java@ app/src/main/java/com/naman14/timber/utils/Constants.java@ app/src/main/java/com/naman14/timber/utils/NavigationUtils.java@ app/src/main/java/com/naman14/timber/utils/PreferencesUtility.java@ app/src/main/java/com/naman14/timber/utils/TimberUtils.java@ app/src/main/java/com/naman14/timber/widgets/PopupImageView.java@ app/src/main/res/drawable-hdpi/ic_more_vert_black_24dp.png@ app/src/main/res/drawable-hdpi/ic_more_vert_white_24dp.png@ app/src/main/res/drawable-hdpi/payment_black.png@ app/src/main/res/drawable-hdpi/payment_white.png@ app/src/main/res/drawable-mdpi/ic_more_vert_black_24dp.png@ app/src/main/res/drawable-mdpi/ic_more_vert_white_24dp.png@ app/src/main/res/drawable-mdpi/payment_black.png@ app/src/main/res/drawable-mdpi/payment_white.png@ app/src/main/res/drawable-xhdpi/ic_more_vert_black_24dp.png@ app/src/main/res/drawable-xhdpi/ic_more_vert_white_24dp.png@ app/src/main/res/drawable-xhdpi/payment_black.png@ app/src/main/res/drawable-xhdpi/payment_white.png@ app/src/main/res/drawable-xxhdpi/ic_more_vert_black_24dp.png@ app/src/main/res/drawable-xxhdpi/ic_more_vert_white_24dp.png@ app/src/main/res/drawable-xxhdpi/payment_black.png@ app/src/main/res/drawable-xxhdpi/payment_white.png@ app/src/main/res/drawable-xxxhdpi/ic_more_vert_black_24dp.png@ app/src/main/res/drawable-xxxhdpi/ic_more_vert_white_24dp.png@ app/src/main/res/drawable-xxxhdpi/payment_black.png@ app/src/main/res/drawable-xxxhdpi/payment_white.png@ app/src/main/res/layout/activity_donate.xml@ app/src/main/res/layout/activity_playlist_detail.xml@ app/src/main/res/layout/fragment_playlist.xml@ app/src/main/res/layout/fragment_playlist_pager.xml@ app/src/main/res/layout/item_album_grid.xml@ app/src/main/res/layout/item_album_song.xml@ app/src/main/res/layout/item_artist_song.xml@ app/src/main/res/layout/item_donate_product.xml@ app/src/main/res/layout/item_playing_queue.xml@ app/src/main/res/layout/item_song.xml@ app/src/main/res/layout/item_song_playlist.xml@ app/src/main/res/layout/item_song_timber1.xml@ app/src/main/res/menu/drawer_view.xml@ app/src/main/res/menu/menu_playlist.xml@ app/src/main/res/menu/menu_playlist_detail.xml@ app/src/main/res/menu/popup_song.xml@ app/src/main/res/values-id/strings.xml@ app/src/main/res/values-ko/strings.xml@ app/src/main/res/values/plurals.xml@ app/src/main/res/values/strings.xml@ build.gradle],[app/src/main/AndroidManifest.xml@ app/src/main/java/com/naman14/timber/activities/BaseActivity.java@ app/src/main/java/com/naman14/timber/activities/BaseThemedActivity.java@ app/src/main/java/com/naman14/timber/activities/NowPlayingActivity.java@ app/src/main/java/com/naman14/timber/widgets/desktop/StandardWidget.java@ app/src/main/res/layout/widget_standard.xml@ app/src/main/res/values/strings.xml@ app/src/main/res/xml/widget_standard.xml@ build.gradle]
c3cbe373c1e6e0a9d6dbe69f413e372c67a42085,false,386f51e0a09397d191652043629215f9f18c39eb@@,1f4d278661d41a47825ef3049b1b62a4a2a53bb7@@79bbfc12848bd98de7c8cd1837b5e2aea53f9221@@ee516d9d1a09ff3bf5a7677002a1cf8f283685a5@@e99a078cde7d23525236f3f3345ed8d382b3732d@@,[app/src/main/java/com/naman14/timber/MusicService.java],[app/src/main/res/values-es/strings.xml@ app/src/main/res/values-fr/strings.xml]
3aff0b01860c9966433f4234e03d53db31774207,false,8de6faa337df034581f6da43046ef1d73e78d9e5@@,4921d78e70314c782ce8b3bdbfc01d97d9cca9a4@@f3747dd5b66651b75c51142f07ac750c3d2a98fc@@c0292da0d3050eebea123352e1dae80a5270e38a@@,[app/src/main/res/values-id/strings.xml],[app/build.gradle@ app/src/main/res/values-ko/strings.xml]
05ef5d7f4ec93701084f1623e65d7a261fbcbcdf,false,a3d2b98203417816808d63a1c5e74d66560204e4@@05f5ab7f9b3dda94deeda45030afd935fec78c27@@cce9d9fe2aba6e0b8efd707e11519ea1f216a191@@82dec2b60e4d63cade4f843a5fddc6df0c8c0c2c@@b687d1b4c2e638b264a9fb96e16c9d7bde41ba2f@@056abe9336ca2f85d3c4c0831bc92ecdd35250e0@@,b9a6aff96e35ecde03037abd55a6c0a326a09304@@,[app/src/main/java/com/naman14/timber/dataloaders/AlbumSongLoader.java@ app/src/main/res/layout/fragment_timber3.xml],[app/src/main/res/values-it/strings.xml]
c5550720c32ec6e6977bd9db734fb924464c0eba,false,856910bb5679c25f60245f7d2b2f424f921c7c3d@@628b17a9b7e8d96e123ee9fab4e950a53b194345@@,ff27aeab183a4070e810743f51bc6fcbeabcd074@@,[app/src/main/AndroidManifest.xml@ app/src/main/java/com/naman14/timber/helpers/MediaButtonIntentReceiver.java@ app/src/main/java/com/naman14/timber/utils/PreferencesUtility.java@ app/src/main/res/xml/preferences.xml],[app/src/main/java/com/naman14/timber/adapters/ArtistAdapter.java@ app/src/main/java/com/naman14/timber/adapters/SongsListAdapter.java]
b39934b6018f89ad082cdb2c551c633e804b185f,false,289c58f5c612a50d478fda39c382cc7b13abb283@@edcc39bf5a10f12b9dc8983b5d846995afc2e1d8@@3fdb7fe54e6b15e2c257054122c5bfd8e557bc7c@@04e2c3af62af8acff1bdff161a188835425bbd4a@@49f0bd8ae22a0eeba14651e873686938b77322da@@745898a6a9b016aa7a2c937c53dd882306fe2ab9@@b063fb01d72ef50b16003d64575bc9fe8dc993c4@@68ad8621e2656a1e95327d03872332ee7ea757f4@@542cb7f5a6afd9a80828cea18331a4477860b4d4@@3640f474dade54c0980f6dee3df3c8c20a50f9bf@@803907547a8cfc1e67c859bdc3c96fce2f4a3fbb@@0a97119d30483fbacf00c3051fbf66dbb900cdc9@@5c8e3c21c8b40fbef1c624ffba7f46340173acd6@@,bf564ec5dd3661dc5cac7b672458cd191e47e263@@,[app/build.gradle@ app/src/main/java/com/naman14/timber/dataloaders/ArtistAlbumLoader.java@ app/src/main/java/com/naman14/timber/fragments/AlbumDetailFragment.java@ app/src/main/java/com/naman14/timber/nowplaying/BaseNowplayingFragment.java@ app/src/main/res/anim/design_fab_out.xml@ app/src/main/res/menu/album_detail.xml@ app/src/main/res/menu/album_song_sort_by.xml@ app/src/main/res/menu/now_playing.xml@ build.gradle@ gradle/wrapper/gradle-wrapper.properties],[app/src/main/java/com/naman14/timber/fragments/ArtistFragment.java]
962912681e51b86205f83007e7e7002ae158ce4c,false,d1d16b4b124040b029d604102d701831ccdaf676@@d6cf841e576276fc9fc932eaccae982f4a5bcf8d@@,d2d2d2c3917ba6724d5ce2aa61b7fc22a1ec25ff@@90e1963cb17f762892bd7bb64525e5cffb30b3c1@@7fa84388ba3974a9a4492c5ee40495c99ff22ea9@@a77810ec24d820fda5d28b711b9f1a035cf2ef13@@,[app/src/main/java/com/naman14/timber/activities/SettingsActivity.java],[app/build.gradle@ app/src/main/AndroidManifest.xml@ app/src/main/java/com/naman14/timber/activities/BaseActivity.java@ app/src/main/java/com/naman14/timber/activities/MainActivity.java@ app/src/main/java/com/naman14/timber/adapters/AlbumAdapter.java@ app/src/main/java/com/naman14/timber/adapters/AlbumSongsAdapter.java@ app/src/main/java/com/naman14/timber/adapters/ArtistAdapter.java@ app/src/main/java/com/naman14/timber/adapters/ArtistAlbumAdapter.java@ app/src/main/java/com/naman14/timber/adapters/ArtistSongAdapter.java@ app/src/main/java/com/naman14/timber/adapters/BaseQueueAdapter.java@ app/src/main/java/com/naman14/timber/adapters/PlayingQueueAdapter.java@ app/src/main/java/com/naman14/timber/adapters/SearchAdapter.java@ app/src/main/java/com/naman14/timber/adapters/SongsListAdapter.java@ app/src/main/java/com/naman14/timber/fragments/AlbumDetailFragment.java@ app/src/main/java/com/naman14/timber/fragments/ArtistDetailFragment.java@ app/src/main/java/com/naman14/timber/fragments/MainFragment.java@ app/src/main/java/com/naman14/timber/subfragments/QuickControlsFragment.java@ app/src/main/java/com/naman14/timber/utils/ATEUtils.java@ app/src/main/java/com/naman14/timber/utils/NavigationUtils.java@ app/src/main/java/com/naman14/timber/utils/TimberUtils.java@ app/src/main/res/layout/fragment_album_detail.xml@ app/src/main/res/layout/fragment_artist_detail.xml@ app/src/main/res/transition/image_transform.xml]
